회사명,거래소코드,회계년도,당기순이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),자산(*)(요약)(IFRS)(백만원),자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS연결)(백만원)
인바이오(주),352940,2021/12,5245,,90605,,40689,
인베니아(주),079950,2011/12,-1737,,105797,,51632,
인베니아(주),079950,2012/12,-20123,-20104,74502,73864,42017,41400
인베니아(주),079950,2013/12,4591,4637,112224,112041,75410,75211
인베니아(주),079950,2014/12,-3945,-4024,92752,93781,59610,60705
인베니아(주),079950,2015/12,1856,1210,87649,87230,53138,53055
인베니아(주),079950,2016/12,8273,8329,113550,113312,71132,71191
인베니아(주),079950,2017/12,1175,1110,137894,137479,94428,94297
인베니아(주),079950,2018/12,5405,5696,153457,154548,108003,109084
인베니아(주),079950,2019/12,1908,1166,180768,186594,135384,141464
인베니아(주),079950,2020/12,-5490,-4769,141776,142037,101360,101152
인베니아(주),079950,2021/12,12604,12371,141719,141843,88201,88007
인선이엔티(주),060150,2011/12,494,-554,240113,264656,84825,107360
인선이엔티(주),060150,2012/12,-5222,-8384,249537,272412,101054,123461
인선이엔티(주),060150,2013/12,9206,1431,256150,265117,112993,131757
인선이엔티(주),060150,2014/12,-9341,-5286,273930,287894,122219,141540
인선이엔티(주),060150,2015/12,1494,-1764,274305,291544,120488,146564
인선이엔티(주),060150,2016/12,1956,472,282113,301047,126629,155366
인선이엔티(주),060150,2017/12,-2270,3151,276458,298345,113068,128597
인선이엔티(주),060150,2018/12,14037,15475,295102,315622,111739,128682
인선이엔티(주),060150,2019/12,12314,16642,330058,347153,120733,140807
인선이엔티(주),060150,2020/12,30943,35504,434975,486281,123857,173697
인선이엔티(주),060150,2021/12,21258,24907,446603,493337,113974,155781
인카금융서비스(주),211050,2013/12,,,,,,
인카금융서비스(주),211050,2014/12,,,,,,
인카금융서비스(주),211050,2015/12,,,,,,
인카금융서비스(주),211050,2016/12,,,,,,
인카금융서비스(주),211050,2017/12,,,,,,
인카금융서비스(주),211050,2018/12,1246,,128022,,117109,
인카금융서비스(주),211050,2019/12,3983,3402,164215,163679,149797,149857
인카금융서비스(주),211050,2020/12,11104,11288,175406,175408,149909,150323
인카금융서비스(주),211050,2021/12,17273,16396,214851,214906,172082,173426
인크로스(주),216050,2011/12,,,,,,
인크로스(주),216050,2012/12,,,,,,
인크로스(주),216050,2013/12,2412,1204,77304,81480,39027,44243
인크로스(주),216050,2014/12,2224,864,50943,51546,28943,30333
인크로스(주),216050,2015/12,-230,,53049,,31615,
인크로스(주),216050,2016/12,6326,6326,90583,90531,43782,43782
인크로스(주),216050,2017/12,8162,8293,124554,124860,62727,62960
인크로스(주),216050,2018/12,8223,8628,128239,121311,58159,58372
인크로스(주),216050,2019/12,9112,9314,147492,144263,78095,78519
인크로스(주),216050,2020/12,12309,12307,177694,179308,103842,104778
인크로스(주),216050,2021/12,20986,21115,228680,230365,136477,137356
인탑스(주),049070,2011/12,17805,29777,370568,433372,96826,142788
인탑스(주),049070,2012/12,40651,55982,441493,540807,133305,207763
인탑스(주),049070,2013/12,18560,55291,381826,516285,55445,132878
인탑스(주),049070,2014/12,-9048,-1360,387663,525870,74896,148246
인탑스(주),049070,2015/12,12864,32743,387842,528667,62335,120659
인탑스(주),049070,2016/12,38900,35141,429582,623489,68517,200222
인탑스(주),049070,2017/12,1660,29492,437926,603934,78589,175587
인탑스(주),049070,2018/12,1390,37635,425680,636880,68372,173192
인탑스(주),049070,2019/12,12140,60383,446198,692183,78624,171262
인탑스(주),049070,2020/12,29051,54707,489819,729744,95340,173582
인탑스(주),049070,2021/12,68024,80783,533717,820982,91072,186542
인포뱅크(주),039290,2011/12,3577,,60850,,16386,
인포뱅크(주),039290,2012/12,16333,,74719,,19730,
인포뱅크(주),039290,2013/12,-2029,-1692,68387,72310,17162,19122
인포뱅크(주),039290,2014/12,-3821,-3632,61554,68343,15807,20213
인포뱅크(주),039290,2015/12,1173,1338,62646,67749,14942,17479
인포뱅크(주),039290,2016/12,1335,1787,66243,72611,16941,20292
인포뱅크(주),039290,2017/12,1480,1850,65650,73380,14342,18497
인포뱅크(주),039290,2018/12,2625,3153,66515,74994,14920,19276
인포뱅크(주),039290,2019/12,553,1179,65380,72990,14511,17403
인포뱅크(주),039290,2020/12,1199,1606,67787,75326,15956,18513
인포뱅크(주),039290,2021/12,7009,8849,80945,89948,22227,24445
인화정공(주),101930,2011/12,11300,11555,158904,168502,42641,51984
인화정공(주),101930,2012/12,5102,7123,186244,200011,68105,79628
인화정공(주),101930,2013/12,1407,9657,192337,275593,71622,144404
인화정공(주),101930,2014/12,638,-1941,191790,277471,70559,148503
인화정공(주),101930,2015/12,-146,8031,185999,257196,65122,120459
인화정공(주),101930,2016/12,-2228,-1155,182644,262484,64183,122100
인화정공(주),101930,2017/12,2168,10424,193589,276835,73190,132136
인화정공(주),101930,2018/12,1683,-1771,224619,306138,103037,164062
인화정공(주),101930,2019/12,209,-8467,214087,286431,92365,153649
인화정공(주),101930,2020/12,3408,31818,211498,316698,85973,152297
인화정공(주),101930,2021/12,41571,15263,278752,364700,102381,175075
잉글우드랩(주),950140,2015/12,387,5528,26457,46212,476,19558
잉글우드랩(주),950140,2016/12,-417,-284,78410,84462,1159,9651
잉글우드랩(주),950140,2017/12,-15679,-13878,71160,92447,12198,32116
잉글우드랩(주),950140,2018/12,-4087,-5899,84370,104773,26993,48067
잉글우드랩(주),950140,2019/12,2891,2269,93641,115343,31355,54218
잉글우드랩(주),950140,2020/12,5584,3082,89361,108717,25681,48051
잉글우드랩(주),950140,2021/12,12591,14997,104107,128181,21677,47230
자이글(주),234920,2013/12,,,,,,
자이글(주),234920,2014/12,9297,,26946,,11741,
자이글(주),234920,2015/12,13488,,57356,,9530,
자이글(주),234920,2016/12,10813,,86458,,5147,
자이글(주),234920,2017/12,5120,5156,88901,89027,3803,3892
자이글(주),234920,2018/12,-6205,-6238,94245,94296,12015,12064
자이글(주),234920,2019/12,-29914,,62583,,10920,
자이글(주),234920,2020/12,866,,62634,,10627,
자이글(주),234920,2021/12,-4630,,58414,,12852,
잘만테크(주),090120,2011/12,-5488,-6408,73363,75039,43704,45187
잘만테크(주),090120,2012/12,1299,613,117762,119119,76990,78894
잘만테크(주),090120,2013/12,512,488,135673,136982,88231,90036
잘만테크(주),090120,2014/12,-35183,-34493,71962,73727,68517,70350
재영솔루텍(주),049630,2011/12,-3678,-3738,169614,183276,124117,139572
재영솔루텍(주),049630,2012/12,-12226,-6938,146105,161756,112528,125339
재영솔루텍(주),049630,2013/12,-4918,-4526,148571,159855,118748,128276
재영솔루텍(주),049630,2014/12,609,656,151804,165139,121683,133237
재영솔루텍(주),049630,2015/12,546,1127,143159,155497,111188,120661
재영솔루텍(주),049630,2016/12,-4203,-4892,145147,153626,108746,113835
재영솔루텍(주),049630,2017/12,-31864,-36300,138381,145860,121580,130213
재영솔루텍(주),049630,2018/12,-7256,2551,152514,160924,116721,118597
재영솔루텍(주),049630,2019/12,6355,5967,150823,164462,101880,108753
재영솔루텍(주),049630,2020/12,-4719,-7158,160244,169114,115116,121915
재영솔루텍(주),049630,2021/12,-3105,-3057,177022,191427,122017,130651
전진바이오팜(주),110020,2011/12,,,,,,
전진바이오팜(주),110020,2012/12,,,,,,
전진바이오팜(주),110020,2013/12,,,,,,
전진바이오팜(주),110020,2014/12,-1205,,10364,,7238,
전진바이오팜(주),110020,2015/12,-2931,,9215,,7947,
전진바이오팜(주),110020,2016/12,-3074,,5831,,3548,
전진바이오팜(주),110020,2017/12,-3041,,4057,,3827,
전진바이오팜(주),110020,2018/12,-3399,,7120,,3209,
전진바이오팜(주),110020,2019/12,-1462,,6411,,3513,
전진바이오팜(주),110020,2020/12,-3418,,18695,,7413,
전진바이오팜(주),110020,2021/12,-2108,,24817,,14022,
제너셈(주),217190,2011/12,,,,,,
제너셈(주),217190,2012/12,,,,,,
제너셈(주),217190,2013/12,364,,19964,,13533,
제너셈(주),217190,2014/12,5028,,25111,,14181,
제너셈(주),217190,2015/12,4838,,45020,,15940,
제너셈(주),217190,2016/12,-1809,,50015,,21906,
제너셈(주),217190,2017/12,-6567,,44449,,22854,
제너셈(주),217190,2018/12,-7994,,46884,,32201,
제너셈(주),217190,2019/12,3083,,48775,,31411,
제너셈(주),217190,2020/12,-1059,,54334,,38220,
제너셈(주),217190,2021/12,5243,5242,67867,67876,40302,40302
제룡산업(주),147830,2011/12,397,,28095,,5744,
제룡산업(주),147830,2012/12,3116,,35606,,10450,
제룡산업(주),147830,2013/12,5969,,44791,,14062,
제룡산업(주),147830,2014/12,2939,,45600,,12330,
제룡산업(주),147830,2015/12,4571,,49406,,11961,
제룡산업(주),147830,2016/12,8697,,53985,,8411,
제룡산업(주),147830,2017/12,8266,,59172,,6081,
제룡산업(주),147830,2018/12,3230,,58914,,3611,
제룡산업(주),147830,2019/12,2545,,61521,,4672,
제룡산업(주),147830,2020/12,5692,,66151,,4610,
제룡산업(주),147830,2021/12,7537,,73658,,6101,
제룡전기(주),033100,2011/12,993,,43804,,10779,
제룡전기(주),033100,2012/12,849,,43608,,10329,
제룡전기(주),033100,2013/12,4104,,47351,,10563,
제룡전기(주),033100,2014/12,5035,,63260,,11923,
제룡전기(주),033100,2015/12,3551,,66381,,12297,
제룡전기(주),033100,2016/12,-2691,,62155,,11645,
제룡전기(주),033100,2017/12,-553,,57853,,8699,
제룡전기(주),033100,2018/12,2925,,58998,,7722,
제룡전기(주),033100,2019/12,5583,,64293,,8237,
제룡전기(주),033100,2020/12,3525,,71229,,12451,
제룡전기(주),033100,2021/12,1173,,77412,,18258,
제이더블유신약(주),067290,2011/12,983,-2196,96976,102794,37406,49988
제이더블유신약(주),067290,2012/12,2579,-2335,108752,115248,47957,66139
제이더블유신약(주),067290,2013/12,816,-3090,115980,126319,55482,81376
제이더블유신약(주),067290,2014/12,3932,-553,116051,126990,53537,84532
제이더블유신약(주),067290,2015/12,5315,227,122193,127680,56937,87600
제이더블유신약(주),067290,2016/12,4687,-499,126455,143606,57649,105176
제이더블유신약(주),067290,2017/12,-3455,-6084,129571,123357,55787,86723
제이더블유신약(주),067290,2018/12,-3161,-7523,118471,109206,43639,75927
제이더블유신약(주),067290,2019/12,-8695,1444,138194,136855,40817,70919
제이더블유신약(주),067290,2020/12,-7983,-6451,123740,96327,37374,39985
제이더블유신약(주),067290,2021/12,-11060,837,108670,92004,35382,36821
제이스코홀딩스(주),023440,2011/12,-459,,86932,,40657,
제이스코홀딩스(주),023440,2012/12,-856,,111502,,66059,
제이스코홀딩스(주),023440,2013/12,-7924,,112936,,70382,
제이스코홀딩스(주),023440,2014/12,-4611,,110246,,63252,
제이스코홀딩스(주),023440,2015/12,-6160,,107020,,55028,
제이스코홀딩스(주),023440,2016/12,-1083,,94802,,37265,
제이스코홀딩스(주),023440,2017/12,1644,,90470,,31182,
제이스코홀딩스(주),023440,2018/12,357,,88607,,28980,
제이스코홀딩스(주),023440,2019/12,-3517,,83855,,22815,
제이스코홀딩스(주),023440,2020/12,-4382,,99499,,37473,
제이스코홀딩스(주),023440,2021/12,-1300,,140389,,59588,
제이씨케미칼(주),137950,2011/12,7129,,70017,,27451,
제이씨케미칼(주),137950,2012/12,2631,2631,57498,59427,14021,14312
제이씨케미칼(주),137950,2013/12,2403,1708,64241,75575,19813,30783
제이씨케미칼(주),137950,2014/12,-187,-1994,95421,106147,51641,63816
제이씨케미칼(주),137950,2015/12,5450,2743,123609,137095,62016,79916
제이씨케미칼(주),137950,2016/12,16239,11913,140863,147118,63995,79206
제이씨케미칼(주),137950,2017/12,4969,-2136,148516,147113,68609,82095
제이씨케미칼(주),137950,2018/12,9509,2316,179650,173054,89959,104785
제이씨케미칼(주),137950,2019/12,5871,11684,236691,236992,129574,146156
제이씨케미칼(주),137950,2020/12,9536,7385,237962,240970,122223,142930
제이씨케미칼(주),137950,2021/12,30957,33372,288717,320805,143839,192275
제이씨현시스템(주),033320,2011/12,2277,2680,66136,71992,13062,14984
제이씨현시스템(주),033320,2012/12,-1679,-285,67906,74863,16808,18345
제이씨현시스템(주),033320,2013/12,1408,2288,71001,80016,18399,21339
제이씨현시스템(주),033320,2014/12,1737,2268,75753,88631,20809,27088
제이씨현시스템(주),033320,2015/12,1303,1081,84974,97527,28672,34813
제이씨현시스템(주),033320,2016/12,1732,4592,88320,102154,30197,34724
제이씨현시스템(주),033320,2017/12,9058,13324,95927,113926,29257,33670
제이씨현시스템(주),033320,2018/12,7263,9905,115786,133252,43214,44774
제이씨현시스템(주),033320,2019/12,174,968,110856,130350,39116,41894
제이씨현시스템(주),033320,2020/12,6633,10926,116688,141652,38102,41984
제이씨현시스템(주),033320,2021/12,10589,15961,128296,162368,40443,48063
제이앤유글로벌,086200,2011/12,5502,9133,80385,92907,15857,20645
제이앤유글로벌,086200,2012/12,-1027,2003,74328,84540,12476,13546
제이앤유글로벌,086200,2013/12,-7054,-9991,87516,97676,32247,35715
제이앤유글로벌,086200,2014/12,-10009,-14671,76526,81165,31381,32666
제이앤유글로벌,086200,2015/12,-12274,-16893,91741,94098,49057,52272
제이엔케이히터(주),126880,2011/12,9375,9354,111603,121844,37754,45581
제이엔케이히터(주),126880,2012/12,7802,7873,128939,150141,54504,72882
제이엔케이히터(주),126880,2013/12,756,397,119287,144866,45839,68917
제이엔케이히터(주),126880,2014/12,-19747,-17571,129148,160603,76267,103140
제이엔케이히터(주),126880,2015/12,3226,3256,126971,161636,69901,100189
제이엔케이히터(주),126880,2016/12,-5035,-1718,138678,177017,70844,101659
제이엔케이히터(주),126880,2017/12,-13734,-16452,132380,142467,78398,83715
제이엔케이히터(주),126880,2018/12,-7446,-7274,195184,204749,146009,151559
제이엔케이히터(주),126880,2019/12,5221,7922,158380,176697,75870,87656
제이엔케이히터(주),126880,2020/12,2905,2258,173227,189586,77322,84955
제이엔케이히터(주),126880,2021/12,4937,3330,189139,203912,88043,96501
제이엠아이(주),033050,2011/12,-1142,-4663,121708,224680,21709,117177
제이엠아이(주),033050,2012/12,-25570,-33904,103507,167665,28264,94507
제이엠아이(주),033050,2013/12,-23963,-21512,60169,155722,8483,102962
제이엠아이(주),033050,2014/12,1352,-3393,60079,131293,6995,82158
제이엠아이(주),033050,2015/12,-449,-2287,59304,116734,7131,69204
제이엠아이(주),033050,2016/12,-9903,-1205,48751,109987,6482,63382
제이엠아이(주),033050,2017/12,955,509,48322,107033,5100,61212
제이엠아이(주),033050,2018/12,1760,-3785,52652,103703,7670,61054
제이엠아이(주),033050,2019/12,-4509,-7981,47759,83262,7326,47740
제이엠아이(주),033050,2020/12,-7928,-7439,48103,78402,6893,41825
제이엠아이(주),033050,2021/12,714,1896,49758,81953,7834,43932
제이엠티(주),094970,2011/12,1972,-1873,81635,85359,43990,52210
제이엠티(주),094970,2012/12,-316,2174,81991,80476,44662,44983
제이엠티(주),094970,2013/12,2758,4630,92223,92144,52135,51985
제이엠티(주),094970,2014/12,4797,4645,81128,81414,37079,37213
제이엠티(주),094970,2015/12,-5253,-7127,47293,45819,9332,9427
제이엠티(주),094970,2016/12,3991,722,60157,56964,18205,19760
제이엠티(주),094970,2017/12,1090,7803,92998,99108,49956,55338
제이엠티(주),094970,2018/12,4506,10725,73837,88776,26289,33814
제이엠티(주),094970,2019/12,2374,957,60261,71663,12010,16399
제이엠티(주),094970,2020/12,-3026,5308,47685,119993,5654,62243
제이엠티(주),094970,2021/12,553,15174,44740,125070,2125,49775
제일전기공업(주),199820,2011/12,,,,,,
제일전기공업(주),199820,2012/12,,,,,,
제일전기공업(주),199820,2013/12,,,,,,
제일전기공업(주),199820,2014/12,,,,,,
제일전기공업(주),199820,2015/12,,,,,,
제일전기공업(주),199820,2016/12,,,,,,
제일전기공업(주),199820,2017/12,,,,,,
제일전기공업(주),199820,2018/12,12247,,92470,,41870,
제일전기공업(주),199820,2019/12,14127,,101400,,37873,
제일전기공업(주),199820,2020/12,14393,,133333,,30188,
제일전기공업(주),199820,2021/12,12909,,151163,,35110,
제주맥주(주),276730,2016/12,,,,,,
제주맥주(주),276730,2017/12,,,,,,
제주맥주(주),276730,2018/12,,,,,,
제주맥주(주),276730,2019/12,,,,,,
제주맥주(주),276730,2020/12,-11428,-10611,62683,62889,28952,28960
제주맥주(주),276730,2021/12,-8523,-8190,87596,92779,34559,34758
조광아이엘아이(주),044060,2011/12,-1249,-2450,40424,39815,8819,9157
조광아이엘아이(주),044060,2012/12,-579,775,41302,42016,10861,11454
조광아이엘아이(주),044060,2013/12,2448,2209,42975,43654,10792,11603
조광아이엘아이(주),044060,2014/12,5166,4705,53849,53794,17406,17968
조광아이엘아이(주),044060,2015/12,7056,7608,65036,65173,23055,23071
조광아이엘아이(주),044060,2016/12,3743,3516,61895,61830,13231,13254
조광아이엘아이(주),044060,2017/12,3391,3328,59296,59139,7866,7876
조광아이엘아이(주),044060,2018/12,4835,4774,64012,63794,9516,9526
조광아이엘아이(주),044060,2019/12,4642,3553,93529,93387,35483,36654
조광아이엘아이(주),044060,2020/12,-2867,-3708,114058,113098,37141,38321
