회사명,거래소코드,회계년도,자본금회전률(IFRS),유형자산회전율(IFRS),재고자산회전률(IFRS),자기자본회전률(IFRS),타인자본회전률(IFRS),총자본회전률(IFRS),자본금회전률(IFRS연결),유형자산회전율(IFRS연결),재고자산회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),총자본회전률(IFRS연결)
(주)원익,032940,2020/12,5.07,6.71,8.33,0.44,0.84,0.29,9.62,2.89,9.72,0.6,1.03,0.38
(주)원익,032940,2021/12,5.13,6.7,7.46,0.42,0.84,0.28,10.41,3.18,10.12,0.47,0.97,0.32
(주)원익머트리얼즈,104830,2011/12,36.26,2.23,8.13,1.14,3.97,0.89,,,,,,
(주)원익머트리얼즈,104830,2012/12,37.61,2.39,9.95,0.92,4.91,0.78,,,,,,
(주)원익머트리얼즈,104830,2013/12,43.46,2.4,12.81,0.92,6.24,0.8,42.35,1.95,11.73,0.84,5,0.72
(주)원익머트리얼즈,104830,2014/12,45.61,2.37,12.73,0.85,6.68,0.75,47.2,2.08,12.13,0.87,4.93,0.74
(주)원익머트리얼즈,104830,2015/12,58.73,2.51,10.85,0.95,7.78,0.85,62.33,2.26,10.43,1.01,5.96,0.86
(주)원익머트리얼즈,104830,2016/12,52.31,1.58,7.51,0.77,5.45,0.68,56.3,1.51,7.03,0.83,4.8,0.71
(주)원익머트리얼즈,104830,2017/12,61.58,1.45,9.21,0.85,5.7,0.74,64.71,1.38,8.01,0.88,5.14,0.75
(주)원익머트리얼즈,104830,2018/12,47.44,1.42,10.5,0.85,6.72,0.76,49.38,1.38,10.34,0.89,6.49,0.79
(주)원익머트리얼즈,104830,2019/12,35.19,1.3,9.17,0.74,7.68,0.68,35.03,1.12,8.63,0.75,5.17,0.66
(주)원익머트리얼즈,104830,2020/12,42.61,1.48,10,0.82,9.79,0.76,43.9,1.22,8.55,0.86,4.91,0.73
(주)원익머트리얼즈,104830,2021/12,47.5,1.45,10.17,0.82,8.46,0.75,49.29,1.24,8.52,0.85,4.7,0.72
(주)원익아이피에스,240810,2016/12,,,,,,,,,,,,
(주)원익아이피에스,240810,2017/12,30.57,5.83,5.74,2.01,6.56,1.54,30.57,5.83,5.74,2.01,6.56,1.54
(주)원익아이피에스,240810,2018/12,31.45,5.27,4.41,1.9,5.42,1.41,31.46,5.28,4.41,1.9,5.43,1.41
(주)원익아이피에스,240810,2019/12,29.6,3.5,2.64,1.43,2.81,0.95,29.63,3.5,2.64,1.43,2.81,0.95
(주)원익아이피에스,240810,2020/12,44.45,4.21,3.1,1.78,2.83,1.09,44.45,4.21,3.1,1.77,2.84,1.09
(주)원익아이피에스,240810,2021/12,50.21,4.06,3.47,1.69,3.06,1.09,50.21,4.06,3.47,1.68,3.07,1.09
(주)원익큐브,014190,2011/12,23.44,13.32,14.27,5.52,2.75,1.83,,,,,,
(주)원익큐브,014190,2012/12,21.13,12.72,14.42,4.4,2.98,1.78,,,,,,
(주)원익큐브,014190,2013/12,14.64,10.05,14.72,2.51,3.86,1.52,12.97,9.93,13.61,2.46,4.07,1.53
(주)원익큐브,014190,2014/12,11.63,9.19,11.82,2.13,4.69,1.46,12.11,9.42,9.96,3,4.63,1.82
(주)원익큐브,014190,2015/12,12.82,9.52,10.73,2.77,5.19,1.81,12.89,9.45,10.4,2.95,4.8,1.83
(주)원익큐브,014190,2016/12,15.04,10.21,11.64,3.1,5,1.91,15.16,10.25,11.67,3.13,4.94,1.91
(주)원익큐브,014190,2017/12,15.1,11.54,11.23,3.22,4.98,1.96,15.3,11.59,11.33,3.28,3.89,1.78
(주)원익큐브,014190,2018/12,12.85,9.33,9.54,2.93,4.55,1.78,13.1,9.41,9.69,3.03,3.01,1.51
(주)원익큐브,014190,2019/12,11.26,7.02,8.6,2.53,3.59,1.49,11.52,7.01,8.77,2.62,2.93,1.38
(주)원익큐브,014190,2020/12,10.87,7.03,9.12,2.33,3.74,1.43,11.04,7,9.23,2.38,3.71,1.45
(주)원익큐브,014190,2021/12,14.33,9.75,10.47,2.84,5.45,1.87,14.6,9.91,10.6,2.89,5.41,1.88
(주)원익큐엔씨,074600,2011/12,12.21,2.21,5.57,1.38,1.28,0.66,23.71,3.14,4.6,2.14,1.96,1.03
(주)원익큐엔씨,074600,2012/12,12.7,1.69,5.54,1.24,1.27,0.63,18.96,1.96,3.83,1.49,1.57,0.77
(주)원익큐엔씨,074600,2013/12,13.46,1.58,6.09,1.19,1.33,0.63,19.17,1.85,4.38,1.42,1.66,0.77
(주)원익큐엔씨,074600,2014/12,13.64,1.55,6.38,1.11,1.4,0.62,18.61,1.8,4.63,1.29,1.71,0.74
(주)원익큐엔씨,074600,2015/12,16.24,1.86,7.42,1.17,1.93,0.73,21.45,2.12,5.18,1.34,2.22,0.84
(주)원익큐엔씨,074600,2016/12,16.11,1.88,6.43,0.88,2.06,0.62,21.17,2.1,4.5,1.03,2.23,0.7
(주)원익큐엔씨,074600,2017/12,15.75,2.23,7.42,1.04,2.76,0.75,20.01,2.37,5.33,1.16,2.81,0.82
(주)원익큐엔씨,074600,2018/12,14.62,1.9,6.96,1.1,2.63,0.77,20.27,1.94,5.49,1.33,2.49,0.86
(주)원익큐엔씨,074600,2019/12,13.25,1.41,5.47,0.87,1.79,0.59,20.01,1.36,4.84,1.03,1.07,0.53
(주)원익큐엔씨,074600,2020/12,18.02,1.86,6.9,1.03,2.32,0.72,39.99,1.73,7.34,1.78,1.32,0.76
(주)원익큐엔씨,074600,2021/12,23.82,1.97,8.4,1.13,3.17,0.83,47.48,1.53,6.4,1.83,1.41,0.8
(주)원익테라세미콘,123100,2011/12,37.15,6.42,28.36,4.94,4.58,2.38,,,,,,
(주)원익테라세미콘,123100,2012/12,17.25,2.84,11.02,1.52,2.15,0.89,,,,,,
(주)원익테라세미콘,123100,2013/12,10.24,1.89,5.55,0.84,1.45,0.53,10.14,1.91,4.59,0.87,1.43,0.54
(주)원익테라세미콘,123100,2014/12,14.42,2.75,4.88,1.2,1.71,0.71,14.42,2.75,4.88,1.2,1.71,0.71
(주)원익테라세미콘,123100,2015/12,21.34,4.25,8.85,1.69,2.19,0.95,21.34,4.25,8.85,1.69,2.19,0.95
(주)원익테라세미콘,123100,2016/12,32.34,6.75,30.37,1.88,2.84,1.13,32.34,6.75,30.37,1.88,2.84,1.13
(주)원익테라세미콘,123100,2017/12,63.9,9.6,38.42,2.6,6.05,1.82,63.9,9.6,38.42,2.6,6.06,1.82
(주)원익피앤이,217820,2013/12,,,,,,,,,,,,
(주)원익피앤이,217820,2014/12,25.97,2.39,2.77,2.18,1.59,0.92,,,,,,
(주)원익피앤이,217820,2015/12,18.74,3.19,3.77,1.94,2.27,1.04,,,,,,
(주)원익피앤이,217820,2016/12,10.95,2.6,3.25,1.19,2.34,0.79,12.09,2.47,3.75,1.26,2.9,0.88
(주)원익피앤이,217820,2017/12,14.79,3.59,1.83,1.55,1.6,0.79,17.21,3.53,2.13,1.78,1.75,0.88
(주)원익피앤이,217820,2018/12,17.84,3.01,1.46,1.78,1.08,0.67,20.67,3.14,1.69,1.99,1.21,0.75
(주)원익피앤이,217820,2019/12,15.78,2.96,1.63,2.05,0.97,0.66,17.7,3.15,1.82,2.19,1.07,0.72
(주)원익피앤이,217820,2020/12,11.73,2.87,1.69,1.72,0.93,0.61,12.96,3.09,1.86,1.83,1.02,0.66
(주)원익피앤이,217820,2021/12,6.62,1.66,1.09,0.82,0.6,0.35,8.3,2.05,1.37,0.98,0.75,0.42
(주)원익홀딩스,030530,2011/12,7.11,2.93,4.3,1.33,1.79,0.76,9.66,2.72,4.91,1.37,2.01,0.82
(주)원익홀딩스,030530,2012/12,6.57,2.41,3.74,1.06,1.76,0.66,9.59,2.41,4.66,1.08,2.14,0.72
(주)원익홀딩스,030530,2013/12,7.64,2.92,4.23,1.17,2.18,0.76,11.01,2.67,5.28,1.14,2.57,0.79
(주)원익홀딩스,030530,2014/12,10.27,4.05,5.66,1.44,2.61,0.93,13.84,3.25,6.55,1.3,2.86,0.89
(주)원익홀딩스,030530,2015/12,11.3,4.13,7.81,1.39,3.82,1.02,16.08,3.32,8.44,1.3,4.03,0.98
(주)원익홀딩스,030530,2016/12,2.89,1.7,3.12,0.27,1.78,0.23,7.48,1.6,4.2,0.47,2.28,0.39
(주)원익홀딩스,030530,2017/12,7.06,14.74,7.04,0.52,2.5,0.43,12.48,2.91,6.61,0.63,2.5,0.5
(주)원익홀딩스,030530,2018/12,6.6,9.28,4.69,0.46,1.66,0.36,12.95,2.57,6.48,0.58,1.8,0.44
(주)원익홀딩스,030530,2019/12,5.26,4.77,5.17,0.36,1.45,0.29,11.67,1.89,6.36,0.49,1.51,0.37
(주)원익홀딩스,030530,2020/12,8.98,5.95,12.32,0.59,1.87,0.45,16.73,2.1,6.03,0.63,1.66,0.46
(주)원익홀딩스,030530,2021/12,8.07,4.56,13.04,0.5,1.44,0.37,21.86,2.22,4.94,0.69,1.52,0.48
(주)원일특강,012620,2011/12,105.46,6.04,7.36,3.64,2.93,1.62,106.17,6.08,7.41,3.64,2.93,1.62
(주)원일특강,012620,2012/12,100.98,5.84,6.69,3.15,2.63,1.43,101.84,5.89,6.75,3.16,2.64,1.44
(주)원일특강,012620,2013/12,99.75,5.84,6.67,2.88,2.75,1.41,100.76,5.89,6.73,2.89,2.76,1.41
(주)원일특강,012620,2014/12,104.97,6.11,6.89,2.8,2.91,1.43,106.15,6.18,6.97,2.81,2.92,1.43
(주)원일특강,012620,2015/12,105.75,5.91,7.6,2.65,3.05,1.42,106.93,5.98,7.69,2.65,3.06,1.42
(주)원일특강,012620,2016/12,92.56,4.4,6.64,2.21,2.88,1.25,93.82,4.46,6.73,2.21,2.89,1.25
(주)원일특강,012620,2017/12,103.18,4.02,6.03,2.32,2.87,1.28,106.35,4.14,6.14,2.35,2.87,1.29
(주)원일특강,012620,2018/12,108.35,3.61,5.87,2.31,2.7,1.24,116.3,3.86,6.18,2.42,2.73,1.28
(주)원일특강,012620,2019/12,109.63,3.49,6.54,2.19,2.73,1.22,116.28,3.38,6.74,2.26,2.56,1.2
(주)원일특강,012620,2020/12,108.57,3.78,6.88,2.09,2.5,1.14,111.4,3.21,6.64,2.07,2.24,1.08
(주)원일특강,012620,2021/12,145.13,5.43,8.21,2.71,3.14,1.45,149.04,3.92,7.35,2.56,2.92,1.36
(주)원준,382840,2020/12,,,,,,,,,,,,
(주)원준,382840,2021/12,123.68,6.83,5.97,0.66,1.23,0.43,123.68,5.38,5.97,0.65,1.24,0.42
(주)원티드랩,376980,2020/12,,,,,,,,,,,,
(주)원티드랩,376980,2021/12,6.74,28.93,0,0.96,2.52,0.69,6.74,28.93,0,0.96,2.51,0.69
(주)원풍,008370,2011/12,17.27,3.59,12.4,1.86,5.82,1.41,17.78,3.46,11.96,1.89,5.49,1.41
(주)원풍,008370,2012/12,16.85,3.46,12.58,1.72,5.87,1.33,17.41,3.35,12.04,1.76,5.53,1.33
(주)원풍,008370,2013/12,14.43,3.1,12.55,1.4,5.65,1.12,14.9,3.01,11.71,1.43,5.24,1.12
(주)원풍,008370,2014/12,13.42,2.87,11.97,1.22,6.43,1.03,13.82,2.77,10.99,1.27,5.66,1.03
(주)원풍,008370,2015/12,13.52,2.84,13.7,1.16,7.61,1.01,13.76,2.71,12.16,1.19,6.32,1
(주)원풍,008370,2016/12,12.29,2.24,12.42,1,7.61,0.88,12.5,2.17,11.11,1.02,6.24,0.88
(주)원풍,008370,2017/12,11.73,1.88,10.41,0.93,7.89,0.83,11.88,1.84,9.54,0.95,6.64,0.83
(주)원풍,008370,2018/12,11.38,1.91,8.48,0.92,7.82,0.82,11.38,1.84,8.06,0.91,7.11,0.81
(주)원풍,008370,2019/12,12.14,2.15,8.71,1.01,8.06,0.9,12.14,2.08,8.63,0.98,7.66,0.87
(주)원풍,008370,2020/12,12.27,2.37,8.58,1.02,7.8,0.9,12.27,2.34,8.58,0.99,7.52,0.88
(주)원풍,008370,2021/12,14.82,3.06,8.3,1.17,8.26,1.02,14.82,3.06,8.3,1.14,7.91,1
(주)월덱스,101160,2011/12,17.45,1.74,5.97,1.18,1.1,0.57,26.14,1.92,2.86,1.83,1.17,0.72
(주)월덱스,101160,2012/12,13.95,1.33,4.69,0.89,0.81,0.42,21.2,1.28,2.27,1.45,0.81,0.52
(주)월덱스,101160,2013/12,12.68,1.26,4.36,0.85,0.73,0.39,19.52,1.09,2.51,1.49,0.74,0.49
(주)월덱스,101160,2014/12,8.21,1.29,4.05,0.82,0.74,0.39,12.59,1.07,2.71,1.54,0.75,0.5
(주)월덱스,101160,2015/12,6.53,1.52,4.74,0.92,0.81,0.43,10.02,1.2,2.92,1.63,0.86,0.56
(주)월덱스,101160,2016/12,6.24,1.75,4.79,1.03,0.86,0.47,9.47,1.35,2.94,1.6,0.97,0.61
(주)월덱스,101160,2017/12,8.05,2.62,5.59,1.27,1.41,0.67,10.97,1.91,3.62,1.78,1.42,0.79
(주)월덱스,101160,2018/12,9.16,2.99,5.42,1.25,1.85,0.75,12.78,2.28,4.03,1.7,1.8,0.87
(주)월덱스,101160,2019/12,10.03,3.11,6.04,1.14,2.08,0.74,14.23,2.29,4.29,1.46,1.94,0.83
(주)월덱스,101160,2020/12,14.3,4.2,7.77,1.25,2.85,0.87,18.86,2.93,5.07,1.57,2.56,0.97
(주)월덱스,101160,2021/12,18.87,4.13,6.05,1.25,3.41,0.91,23.02,3.08,4.22,1.51,2.92,0.99
(주)웨이버스,336060,2019/12,,,,,,,,,,,,
(주)웨이버스,336060,2020/12,,,,,,,,,,,,
(주)웨이버스,336060,2021/12,,,,,,,,,,,,
(주)웨이브일렉트로닉스,095270,2011/12,3.79,1.78,4.79,0.61,1.88,0.46,7.3,3.05,7,1.13,2.58,0.79
(주)웨이브일렉트로닉스,095270,2012/12,4.11,1.93,4.97,0.74,2.37,0.56,4.99,2.28,5.3,0.89,2.39,0.65
(주)웨이브일렉트로닉스,095270,2013/12,6.85,3.19,7.04,1.32,3.11,0.93,7.42,3.27,7.27,1.42,3.24,0.99
(주)웨이브일렉트로닉스,095270,2014/12,7.45,2.87,9.28,1.37,3.35,0.97,7.61,2.72,8.24,1.44,3.28,1
(주)웨이브일렉트로닉스,095270,2015/12,4.91,1.29,6.6,0.8,1.56,0.53,5.77,1.44,6.75,0.98,1.66,0.62
(주)웨이브일렉트로닉스,095270,2016/12,5.56,1.05,6.13,0.82,0.92,0.43,8.44,1.53,8.75,1.25,1.16,0.6
(주)웨이브일렉트로닉스,095270,2017/12,6.15,1.08,6.3,0.81,0.84,0.41,10.41,1.78,8.81,1.32,1.18,0.62
(주)웨이브일렉트로닉스,095270,2018/12,4.98,0.99,4.05,0.62,0.67,0.32,8.96,1.75,6.25,1.1,1.03,0.53
(주)웨이브일렉트로닉스,095270,2019/12,4.33,0.99,3.5,0.81,0.5,0.31,6.84,1.53,4.98,1.36,0.67,0.45
(주)웨이브일렉트로닉스,095270,2020/12,4.39,1.25,4.59,1.51,0.64,0.45,6.19,1.73,5.54,2.91,0.75,0.6
(주)웨이브일렉트로닉스,095270,2021/12,4.95,3.17,6.65,0.71,1.46,0.48,6.4,3.97,6.81,1.02,1.47,0.6
(주)웰크론,065950,2011/12,6.15,1.74,4.12,1.22,1.04,0.56,16.02,2.64,7.96,1.71,1.45,0.79
(주)웰크론,065950,2012/12,5.57,1.71,4.23,1.15,1.19,0.59,23.99,4.27,11.28,2.32,2.05,1.09
(주)웰크론,065950,2013/12,6.05,1.95,5.25,1.3,1.38,0.67,20.23,3.71,10.53,1.75,1.78,0.88
(주)웰크론,065950,2014/12,6.24,2.12,5.67,1.33,1.55,0.72,19.01,3.38,10.67,1.64,1.96,0.89
(주)웰크론,065950,2015/12,6.32,2.36,5.55,1.29,1.75,0.74,19.17,3.41,10.28,1.77,1.97,0.93
(주)웰크론,065950,2016/12,7.27,2.82,5.01,1.44,1.98,0.83,19.77,3.12,9.45,1.91,1.73,0.91
(주)웰크론,065950,2017/12,7.82,2.96,4.78,1.56,1.78,0.83,29.71,4.08,13.83,2.96,2.12,1.23
(주)웰크론,065950,2018/12,8.15,2.74,5.98,1.6,1.63,0.81,30.83,4.44,16.43,2.97,1.97,1.18
(주)웰크론,065950,2019/12,7.62,2.29,6.28,1.52,1.63,0.79,29.19,5.04,16.7,3.15,2.11,1.27
(주)웰크론,065950,2020/12,8.8,2.45,7.68,1.71,2.03,0.93,23.5,4.7,14.95,2.91,2.12,1.23
(주)웰크론,065950,2021/12,7.8,2.06,6.25,1.38,1.78,0.78,27.53,5.7,16.41,3.18,2.82,1.49
(주)웰크론한텍,076080,2011/12,6.97,2.33,2286.32,0.82,1.71,0.56,16.61,4.51,36.26,1.56,2.09,0.89
(주)웰크론한텍,076080,2012/12,8.7,4.95,62.95,1.32,2.85,0.9,22.51,9.92,36.43,2.5,2.77,1.32
(주)웰크론한텍,076080,2013/12,10.73,7.21,85.49,1.52,3.5,1.06,16.45,8.19,35.9,1.57,2.17,0.91
(주)웰크론한텍,076080,2014/12,8.41,5.72,289.55,1.18,2.77,0.83,14.61,5.91,56.76,1.31,2.55,0.86
(주)웰크론한텍,076080,2015/12,9.75,6.81,187.47,1.46,2.9,0.97,15.22,4.98,64.75,1.4,2.35,0.88
(주)웰크론한텍,076080,2016/12,9.97,7.2,280.73,1.54,2.15,0.9,14.81,3.38,117.45,1.4,1.64,0.75
(주)웰크론한텍,076080,2017/12,18.33,14.15,1592.11,2.8,3.31,1.52,26.95,5.02,552.53,2.67,2.39,1.26
(주)웰크론한텍,076080,2018/12,18.86,13.22,0,2.97,3.16,1.53,27.3,6.52,584.11,2.71,2.19,1.21
(주)웰크론한텍,076080,2019/12,23.75,15.14,21216.5,3.83,3.63,1.86,27.53,11.72,957.18,3.29,2.52,1.43
(주)웰크론한텍,076080,2020/12,20.11,13.2,266.32,3.15,2.81,1.49,20.13,12.96,266.58,3.15,2.36,1.35
(주)웰크론한텍,076080,2021/12,26.14,17.8,116.79,4.09,3.85,1.98,26.39,17.76,117.93,4.14,3.72,1.96
(주)웹솔루스,160350,2011/12,,,,,,,,,,,,
(주)웹솔루스,160350,2012/12,,,,,,,,,,,,
(주)웹솔루스,160350,2013/12,,,,,,,,,,,,
(주)웹솔루스,160350,2014/12,7.77,10.56,4930.75,0,0.9,0.92,8.15,11.05,1181.19,0,0.95,1.03
(주)웹스,196700,2011/12,,,,,,,,,,,,
(주)웹스,196700,2012/12,,,,,,,,,,,,
(주)웹스,196700,2013/12,28.06,2.21,6.24,2.09,1.95,1.01,,,,,,
(주)웹스,196700,2014/12,16.88,1.96,5.24,1.64,1.83,0.87,,,,,,
(주)웹스,196700,2015/12,9.7,1.43,4.65,0.95,1.61,0.6,8.11,1.09,4.79,0.73,1.17,0.45
(주)웹스,196700,2016/12,7.77,1.13,4.55,0.68,1.39,0.46,7.96,0.98,4.55,0.7,1.09,0.43
(주)웹스,196700,2017/12,8.61,1.28,5.26,0.75,1.34,0.48,8.96,1.07,4.72,0.78,1.15,0.46
(주)웹스,196700,2018/12,5.3,1.28,4.71,0.7,1.1,0.43,5.54,1.04,3.81,0.73,1.03,0.43
(주)웹스,196700,2019/12,3.93,1.37,4.2,0.69,1.06,0.42,4.16,1.01,3.13,0.73,0.99,0.42
(주)웹스,196700,2020/12,3.92,1.56,4.18,0.71,1.01,0.42,4.75,1.2,3.22,0.86,1.09,0.48
(주)웹스,196700,2021/12,4.38,2.06,4.32,0.83,1.15,0.48,5,1.4,3.07,0.9,1.21,0.51
(주)웹젠,069080,2011/12,2.54,5.97,0,0.43,1.09,0.31,3.58,4.5,0,0.56,1.18,0.38
(주)웹젠,069080,2012/12,2.37,2.33,0,0.34,1.17,0.26,3.21,2.53,0,0.45,1.7,0.36
(주)웹젠,069080,2013/12,2.54,1.81,0,0.33,1.93,0.28,4.08,2.82,0,0.56,2.35,0.46
(주)웹젠,069080,2014/12,3.26,2.68,0,0.39,3.25,0.35,4.16,2.47,0,0.55,3.02,0.46
(주)웹젠,069080,2015/12,13.15,13.83,0,1.29,5.28,1.04,13.72,7.83,0,1.42,4.96,1.11
(주)웹젠,069080,2016/12,11.97,10.67,12727.25,0.93,3.19,0.72,12.46,6.87,6703.06,1,3.17,0.76
(주)웹젠,069080,2017/12,9.01,5.34,1948.4,0.61,2.81,0.5,9.42,4.49,1478.99,0.65,2.87,0.53
(주)웹젠,069080,2018/12,11.9,5.52,1918.1,0.71,3.17,0.58,12.4,5.44,1578.96,0.75,3.2,0.61
(주)웹젠,069080,2019/12,9.68,4.66,2539.3,0.5,2.56,0.42,9.97,4.62,2126.74,0.53,2.49,0.43
(주)웹젠,069080,2020/12,16.31,8.26,6017.35,0.73,3.62,0.61,16.66,8.11,5856.12,0.74,3.54,0.61
(주)웹젠,069080,2021/12,16.22,8.33,5997.23,0.62,2.7,0.5,16.13,6.43,5730.06,0.56,2.6,0.46
(주)위너지스,026260,2011/12,0.72,7.09,0,0.76,0.55,0.32,0.95,2.66,163.88,1.05,0.65,0.4
(주)위너지스,026260,2012/12,0.35,6.43,0,0.59,0.55,0.29,0.62,3.51,279.12,1.5,0.84,0.54
(주)위너지스,026260,2013/12,0.31,4.64,0,0.43,0.63,0.26,0.67,3.6,283.29,1.5,1.03,0.61
(주)위너지스,026260,2014/12,0.4,5.73,0,0.23,1.09,0.19,0.84,4.13,273.67,0.53,1.62,0.4
(주)위너지스,026260,2015/12,1.42,36.75,171.99,0.92,2.47,0.67,2.09,8.23,11.51,1.54,1.47,0.75
(주)위너지스,026260,2016/12,0.35,11.28,15.07,0.55,0.26,0.18,2.05,9.02,11.05,3.97,0.93,0.76
(주)위너지스,026260,2017/12,0.17,10.55,13.09,0.34,0.25,0.14,0.38,5.89,4.71,0.76,0.41,0.26
(주)위노바,039790,2011/12,4.23,8.99,6.69,2.06,1.06,0.7,4.92,8.3,5.66,2.38,1.16,0.78
(주)위노바,039790,2012/12,2.61,5.54,4.27,1.26,0.83,0.5,3.08,5.46,3.77,1.45,0.93,0.57
(주)위노바,039790,2013/12,0.97,2.54,2.77,0.71,0.71,0.35,1.19,2.75,2.69,0.86,0.83,0.42
(주)위노바,039790,2014/12,0.47,1.48,3.38,0.57,0.63,0.3,0.65,1.93,3.77,0.79,0.85,0.41
(주)위노바,039790,2015/12,0.43,1.44,13.12,0.48,0.86,0.31,0.55,1.77,10.06,0.61,1.05,0.39
(주)위노바,039790,2016/12,0.4,1.45,11.51,0.46,1.63,0.36,0.53,1.85,10.1,0.61,2.02,0.47
(주)위니아,071460,2011/12,45.2,4.48,12.81,11.95,1.53,1.35,,,,,,
(주)위니아,071460,2012/12,40.44,3.99,10.07,7.94,1.55,1.29,40.44,4.01,9.07,7.03,1.82,1.45
(주)위니아,071460,2013/12,49.17,4.81,11.48,7.61,2.04,1.61,49.15,4.81,11.33,7.63,2.04,1.61
(주)위니아,071460,2014/12,45.4,4.47,8.88,7.61,1.86,1.49,45.56,4.49,8.74,7.68,1.86,1.5
(주)위니아,071460,2015/12,47.95,5.02,7.89,9.86,2.37,1.91,48.33,4.96,7.78,9.89,2.36,1.91
(주)위니아,071460,2016/12,42.71,5.06,8.4,6.29,2.61,1.85,42.85,4.88,7.4,6.32,2.49,1.79
(주)위니아,071460,2017/12,32.19,4.4,6.15,5.3,2.36,1.63,32.95,4.22,5.36,5.48,2.2,1.57
(주)위니아,071460,2018/12,29.05,4.39,6.53,6.06,2.32,1.68,30.99,4.05,6.38,6.36,2.13,1.59
(주)위니아,071460,2019/12,33.81,5.51,6.21,8.2,2.6,1.98,41.73,4.93,7.35,7.77,2.41,1.84
(주)위니아,071460,2020/12,33.18,5.72,6.69,7.4,2.4,1.81,48.69,5.03,8.16,7.49,2.3,1.76
(주)위니아,071460,2021/12,39.7,6.18,7.19,7.72,2.24,1.74,58.55,5.16,7.54,9.78,2.11,1.74
(주)위니아에이드,377460,2016/12,,,,,,,,,,,,
(주)위니아에이드,377460,2017/12,200.8,7.29,6.37,137,2.35,2.31,,,,,,
(주)위니아에이드,377460,2018/12,200.46,9.68,27.15,60.31,4.21,3.94,,,,,,
(주)위니아에이드,377460,2019/12,97.25,9.19,70.53,12.12,3.68,2.82,,,,,,
(주)위니아에이드,377460,2020/12,83.99,9.42,37.03,7.04,3.52,2.35,,,,,,
(주)위니아에이드,377460,2021/12,97.63,9.51,21.98,5.66,3.23,2.06,,,,,,
(주)위닉스,044340,2011/12,20.78,6.05,6.44,2.29,3.62,1.4,26.91,5.03,6.41,2.72,3.37,1.51
(주)위닉스,044340,2012/12,21.81,6.51,7.58,2.44,4.5,1.58,29.88,5.44,7.7,3.12,4.07,1.77
(주)위닉스,044340,2013/12,31.23,8.38,8.5,3.06,5.08,1.91,40.11,6.84,8.43,3.67,4.52,2.03
(주)위닉스,044340,2014/12,27.65,4.81,3.07,2.13,2.09,1.05,36.04,4.86,3.59,2.59,2.32,1.22
(주)위닉스,044340,2015/12,17.82,2.59,1.76,1.32,1.16,0.62,24.15,2.93,2.19,1.71,1.38,0.77
(주)위닉스,044340,2016/12,20.17,3.12,3,1.69,1.59,0.82,26.06,3.32,3.21,2.16,1.74,0.96
(주)위닉스,044340,2017/12,25.45,4.24,5.34,2.21,2.29,1.12,31.88,4.11,5.04,2.76,2.4,1.28
(주)위닉스,044340,2018/12,32.95,5.78,7.76,2.59,3.36,1.46,38.63,5.08,6.69,3.06,3.22,1.57
(주)위닉스,044340,2019/12,37.26,6.43,8.46,2.46,3.59,1.46,43.22,5.53,6.85,2.84,3.44,1.55
(주)위닉스,044340,2020/12,40.6,6.66,10.5,2.13,3.29,1.29,42.78,4.08,5.72,2.24,2.73,1.23
(주)위닉스,044340,2021/12,35.35,6.15,10.62,1.72,2.45,1.01,44.79,3.12,4.66,2.07,2.2,1.07
(주)위다스,056810,2011/12,1.16,2.17,3.23,0.57,0.97,0.36,1.13,2.15,2.61,0.7,0.66,0.34
(주)위다스,056810,2012/12,3.21,6.17,8.11,3.34,1.63,1.09,,,,,,
(주)위드텍,348350,2011/12,,,,,,,,,,,,
(주)위드텍,348350,2012/12,,,,,,,,,,,,
(주)위드텍,348350,2013/12,,,,,,,,,,,,
(주)위드텍,348350,2014/12,,,,,,,,,,,,
(주)위드텍,348350,2015/12,,,,,,,,,,,,
(주)위드텍,348350,2016/12,,,,,,,,,,,,
(주)위드텍,348350,2017/12,,,,,,,,,,,,
(주)위드텍,348350,2018/12,,,,,,,,,,,,
(주)위드텍,348350,2019/12,113.54,4.16,4.94,1.15,1.91,0.72,115.11,4.22,5.06,1.16,1.93,0.72
(주)위드텍,348350,2020/12,35.76,3.96,4.23,0.79,1.9,0.56,36.38,4.02,4.35,0.8,1.92,0.56
(주)위드텍,348350,2021/12,17.62,4.89,4.95,0.72,2.54,0.56,17.89,4.96,5.11,0.73,2.57,0.57
(주)위메이드,112040,2011/12,18.27,6.33,2714.61,0.3,3.23,0.28,25.86,4.21,3841.64,0.36,3.32,0.32
(주)위메이드,112040,2012/12,13.57,5.25,0,0.31,5.16,0.29,18.22,4.39,0,0.36,4.76,0.33
(주)위메이드,112040,2013/12,24.44,5.42,0,0.69,10.38,0.65,26.2,5.01,0,0.67,9.66,0.62
(주)위메이드,112040,2014/12,17.82,2.65,0,0.4,3.16,0.36,18.74,2.53,0,0.4,3.28,0.36
(주)위메이드,112040,2015/12,11.92,1.91,0,0.24,1.6,0.21,14.58,2.12,0,0.29,1.66,0.24
(주)위메이드,112040,2016/12,6.41,1.12,0,0.15,1.23,0.13,12.44,1.97,0,0.28,1.61,0.24
(주)위메이드,112040,2017/12,5.07,1.66,0,0.13,1.09,0.12,12.62,2.15,0,0.32,1.32,0.26
