회사명,거래소코드,회계년도,총자본정상영업이익률(IFRS),자기자본순이익률(IFRS),총자본순이익률(IFRS),매출액총이익률(IFRS),금융비용부담률(IFRS),경영자본순이익률(IFRS),총자본정상영업이익률(IFRS연결),자기자본순이익률(IFRS연결),총자본순이익률(IFRS연결),매출액총이익률(IFRS연결),금융비용부담률(IFRS연결),경영자본순이익률(IFRS연결)
(주)특수건설,026150,2021/12,1.37,-7.02,-3.87,5.82,0.26,-4.76,-0.4,-7,-3.82,5.17,0.3,-4.64
(주)티라유텍,322180,2018/12,,,,,,,,,,,,
(주)티라유텍,322180,2019/12,6.38,9.2,7.52,24.23,0.76,8.44,,,,,,
(주)티라유텍,322180,2020/12,-3.92,-3.97,-3.19,12.52,-0.21,-3.94,,,,,,
(주)티라유텍,322180,2021/12,-24.68,-38.29,-27.2,-3.65,0.04,-40.72,,,,,,
(주)티로보틱스,117730,2011/12,,,,,,,,,,,,
(주)티로보틱스,117730,2012/12,,,,,,,,,,,,
(주)티로보틱스,117730,2013/12,,,,,,,,,,,,
(주)티로보틱스,117730,2014/12,,,,,,,,,,,,
(주)티로보틱스,117730,2015/12,,,,,,,,,,,,
(주)티로보틱스,117730,2016/12,,,,,,,,,,,,
(주)티로보틱스,117730,2017/12,14.72,54.74,16.85,19.38,1.43,19.29,,,,,,
(주)티로보틱스,117730,2018/12,11.15,23.61,10.28,23.89,0.99,11.28,9.1,16.05,8.37,23.98,1.01,8.88
(주)티로보틱스,117730,2019/12,-4.84,-8.39,-3.81,18.78,2.23,-4.29,-5.7,-10.37,-4.81,17.88,2.27,-5.33
(주)티로보틱스,117730,2020/12,5.28,-3.86,-1.62,28.09,2.11,-2.03,4.53,-3.45,-1.54,27.79,2.08,-1.88
(주)티로보틱스,117730,2021/12,-9.08,-40.42,-15.48,19.73,2.2,-20.27,-8.13,-37.94,-13.92,23.18,2.3,-17.16
(주)티브로드도봉강북방송,035210,2011/12,11.94,12.85,7.09,0,5.24,22.27,15.43,23.08,11.67,0,2.15,12.85
(주)티브로드한빛방송,043890,2011/12,17.02,14.78,13.4,0,-1.3,27.3,26.09,26.44,20.4,0,-1.33,22
(주)티비씨,033830,2011/12,4.07,5.42,5.06,35.3,-5.84,5.45,4.02,5.39,5.02,35.68,-5.79,5.35
(주)티비씨,033830,2012/12,2.56,4.7,4.39,30.9,-6.01,4.72,2.62,4.6,4.29,31.42,-5.95,4.56
(주)티비씨,033830,2013/12,1.93,3.78,3.59,32.61,-6.28,3.88,1.95,3.75,3.57,32.64,-6.3,3.81
(주)티비씨,033830,2014/12,2.03,3.35,3.19,30.72,-5.34,3.45,2.03,3.37,3.22,30.72,-5.41,3.45
(주)티비씨,033830,2015/12,1.93,3.68,3.46,26.74,-3.78,3.9,1.88,3.63,3.42,26.94,-3.82,3.81
(주)티비씨,033830,2016/12,1.69,2.72,2.52,25.25,-3.31,2.89,1.67,2.62,2.42,25.68,-3.29,2.75
(주)티비씨,033830,2017/12,2.41,3,2.75,26.19,-3.19,3.04,2.38,2.97,2.73,26.54,-2.95,2.98
(주)티비씨,033830,2018/12,2.21,3.18,2.9,24.65,-3.57,3.17,2.23,3.21,2.93,25.05,-3.57,3.17
(주)티비씨,033830,2019/12,4.37,5.03,4.58,26.2,-3.06,5.06,4.4,5.13,4.67,26.59,-3.07,5.12
(주)티비씨,033830,2020/12,2.47,3.11,2.89,27.67,-3.63,3.41,2.42,3.36,3.12,28.05,-3.64,3.66
(주)티비씨,033830,2021/12,3.56,3.9,3.65,29.16,-3.09,4.74,3.51,4.02,3.75,29.3,-3.1,4.85
(주)티사이언티픽,057680,2011/12,-6.86,-11.61,-8.23,20.41,2.46,-14.7,,,,,,
(주)티사이언티픽,057680,2012/12,-16,-17.61,-12.21,5.38,0.66,-20.37,,,,,,
(주)티사이언티픽,057680,2013/12,-15.85,-26.85,-15.22,4.83,1.76,-28.82,-14.72,-42.1,-19.58,4.83,1.76,-26.82
(주)티사이언티픽,057680,2014/12,5.5,7.98,4.31,17.98,1.99,7.15,,,,,,
(주)티사이언티픽,057680,2015/12,-8.79,-19.44,-9.76,9.73,1.18,-12.87,-8.35,-21.1,-9.25,9.73,1.18,-12.1
(주)티사이언티픽,057680,2016/12,-27.16,-115.33,-45.01,4.86,1.94,-61.89,-29.09,-115.33,-44.9,4.86,1.97,-59.15
(주)티사이언티픽,057680,2017/12,-9.68,-55.15,-13.83,6.01,3.32,-20.94,,,,,,
(주)티사이언티픽,057680,2018/12,-2.44,11.41,4.04,52.34,-128.09,6.17,,,,,,
(주)티사이언티픽,057680,2019/12,2.74,12.32,7.13,53.4,4.14,16.95,,,,,,
(주)티사이언티픽,057680,2020/12,0.78,0.95,0.7,39.42,4.5,2.83,,,,,,
(주)티사이언티픽,057680,2021/12,0.49,-2.07,-1.56,42.18,11.39,-10.14,,,,,,
(주)티쓰리엔터테인먼트,204610,2011/12,17,78.82,14.88,65.95,-0.44,38.81,1.63,167.37,-6.37,55.7,0.48,-7.29
(주)티쓰리엔터테인먼트,204610,2012/12,20.17,64.46,19.67,64.93,-0.78,53.86,11.42,322.55,12.61,58.49,0.37,15.52
(주)티쓰리엔터테인먼트,204610,2013/12,16.05,28.64,14.35,68.24,0.52,45.42,13.71,76.93,15.57,65.36,0.94,21.72
(주)티쓰리엔터테인먼트,204610,2014/12,6.02,6.58,3.91,61.78,3.59,12.64,6.15,7.66,1.51,61.84,2.05,2.21
(주)티쓰리엔터테인먼트,204610,2015/12,-2.29,-18.36,-10.9,58.63,5.14,-35.78,-2.72,-36.08,-13.95,61.9,4.91,-19.5
(주)티쓰리엔터테인먼트,204610,2016/12,-0.76,-35.91,-19.91,56.45,5.75,-79.58,-8.31,-74.99,-24.55,55.38,5.59,-33.33
(주)티쓰리엔터테인먼트,204610,2017/12,12.73,17.98,10.05,56.83,6.52,38.88,6.63,24.96,7.57,58.74,2.95,10.17
(주)티쓰리엔터테인먼트,204610,2018/12,15.67,35.92,26.45,57.99,0.88,78.38,12.48,29.21,3.07,60.55,0.22,4.32
(주)티쓰리엔터테인먼트,204610,2019/12,11.69,19.31,16.76,41.23,0.18,43.72,7.01,24.99,16.79,46.31,-0.05,25.29
(주)티쓰리엔터테인먼트,204610,2020/12,8.9,5.2,4.54,0,0.44,11.85,4.58,7.38,1.76,0,0.18,2.76
(주)티쓰리엔터테인먼트,204610,2021/12,16.26,19.74,17.02,0,0.41,35.01,10.42,20.25,11.54,0,1.42,14.94
(주)티씨엠생명과학,228180,2013/12,,,,,,,,,,,,
(주)티씨엠생명과학,228180,2014/12,,,,,,,,,,,,
(주)티씨엠생명과학,228180,2015/12,,,,,,,,,,,,
(주)티씨엠생명과학,228180,2016/12,-7.04,8.29,1.38,30.13,56.16,1.44,,,,,,
(주)티씨엠생명과학,228180,2017/12,-9.7,0,-21.53,55.08,62.94,-27.97,,,,,,
(주)티씨엠생명과학,228180,2018/12,-16.72,0,-68.21,61.21,50.08,-124.55,,,,,,
(주)티씨엠생명과학,228180,2019/12,-17.17,0,6.49,49.8,45.26,13.67,,,,,,
(주)티씨케이,064760,2011/12,18.06,17.94,14.17,38.05,-0.16,16.29,,,,,,
(주)티씨케이,064760,2012/12,9.16,9.05,7.81,31.49,-0.44,8.23,,,,,,
(주)티씨케이,064760,2013/12,4.08,2.46,2.24,28.75,-0.72,2.35,,,,,,
(주)티씨케이,064760,2014/12,8.05,5.93,5.42,31.2,-1.15,5.8,,,,,,
(주)티씨케이,064760,2015/12,16.55,14.93,13.54,39.62,-1.01,14.58,,,,,,
(주)티씨케이,064760,2016/12,23.35,21.86,19.36,42.96,-0.8,20.46,,,,,,
(주)티씨케이,064760,2017/12,31.79,28.75,24.84,46.98,-0.58,26.12,,,,,,
(주)티씨케이,064760,2018/12,30.85,28.43,24.47,47.57,-0.77,25.1,,,,,,
(주)티씨케이,064760,2019/12,25.45,23.15,20.14,43.56,-0.92,21.16,,,,,,
(주)티씨케이,064760,2020/12,28.69,24.65,21.63,43.32,-0.61,23.04,,,,,,
(주)티씨케이,064760,2021/12,29.62,26.85,23.45,45.84,-0.58,24.47,,,,,,
(주)티앤알바이오팹,246710,2015/12,,,,,,,,,,,,
(주)티앤알바이오팹,246710,2016/12,-32.33,-34.12,-31.5,19.73,-18.05,-33.54,,,,,,
(주)티앤알바이오팹,246710,2017/12,-43.65,-45.29,-42.59,26.16,-25.4,-45.41,,,,,,
(주)티앤알바이오팹,246710,2018/12,-24.32,-23.86,-23.14,28.89,-23.17,-23.57,,,,,,
(주)티앤알바이오팹,246710,2019/12,-23.58,-22.72,-21.48,47.3,-35.81,-22.28,,,,,,
(주)티앤알바이오팹,246710,2020/12,-14.58,-15.83,-14.83,39.08,-3.08,-15.72,,,,,,
(주)티앤알바이오팹,246710,2021/12,-15.68,-25.26,-16.95,-6.57,16.16,-18.23,,,,,,
(주)티앤엘,340570,2011/12,,,,,,,,,,,,
(주)티앤엘,340570,2012/12,,,,,,,,,,,,
(주)티앤엘,340570,2013/12,,,,,,,,,,,,
(주)티앤엘,340570,2014/12,,,,,,,,,,,,
(주)티앤엘,340570,2015/12,,,,,,,,,,,,
(주)티앤엘,340570,2016/12,,,,,,,,,,,,
(주)티앤엘,340570,2017/12,,,,,,,,,,,,
(주)티앤엘,340570,2018/12,,,,,,,,,,,,
(주)티앤엘,340570,2019/12,17.89,21.94,16.88,39.53,0.23,17.93,17.83,21.93,16.82,40.24,0.23,17.39
(주)티앤엘,340570,2020/12,15.27,19.08,16.33,37.67,-0.07,17.6,15.63,19.09,16.36,38.9,-0.07,17.16
(주)티앤엘,340570,2021/12,24.95,24.17,22,41.67,-0.36,24.14,25.12,24.17,22.03,42.44,-0.36,23.55
(주)티에스넥스젠,043220,2011/12,-12.59,-66.79,-22.59,7.8,2.21,-25.31,,,,,,
(주)티에스넥스젠,043220,2012/12,-37.74,-131.93,-67.54,-2.42,5.59,-91.83,,,,,,
(주)티에스넥스젠,043220,2013/12,-4.89,-39.94,-11.71,15.55,5.56,-15.58,,,,,,
(주)티에스넥스젠,043220,2014/12,1.09,-54.72,-22.91,13.24,5.41,-29.66,0.21,-41.93,-18.49,13.12,5.72,-32.14
(주)티에스넥스젠,043220,2015/12,-29.18,-132.8,-66.95,-2.73,2.5,-109.08,-36.82,-230.15,-89.82,-9.81,4.26,-155.93
(주)티에스넥스젠,043220,2016/12,-11.67,-24.63,-12.61,10.79,-1.99,-29.96,-14.91,-69.98,-18.87,7.9,2.89,-22.65
(주)티에스넥스젠,043220,2017/12,-15.15,-53.29,-27.19,-9.88,9.73,-47.97,-13.47,-53.64,-17.62,4.57,6.31,-19.63
(주)티에스넥스젠,043220,2018/12,-19.56,-104.92,-45.61,-18.24,4.61,-60.86,-20.33,-96.08,-35.08,-5.78,3.54,-39.8
(주)티에스넥스젠,043220,2019/12,6.11,1.42,0.69,22.97,7.5,0.85,5.69,3.56,1.55,24.97,5.91,1.77
(주)티에스넥스젠,043220,2020/12,2.51,-1.16,-0.74,27.62,3.68,-0.9,3.91,1.8,1.08,31.21,2.77,1.22
(주)티에스넥스젠,043220,2021/12,-6.72,-11.33,-6.15,5.42,13.83,-7.92,-6.58,-15.17,-8.08,5.39,13.81,-10.13
(주)티에스아이,277880,2015/12,,,,,,,,,,,,
(주)티에스아이,277880,2016/12,,,,,,,,,,,,
(주)티에스아이,277880,2017/12,,,,,,,,,,,,
(주)티에스아이,277880,2018/12,13.95,28.83,5.66,14.72,0.88,6.01,14.38,29.89,6.03,15.4,0.88,6.39
(주)티에스아이,277880,2019/12,12.61,-78.2,-27.14,19.44,0.72,-28.19,12.96,-77.28,-26.85,19.79,0.73,-27.83
(주)티에스아이,277880,2020/12,-1.55,-5.39,-2.71,11.8,0.47,-2.78,-1.45,-5.28,-2.64,11.81,0.47,-2.7
(주)티에스아이,277880,2021/12,-0.09,3.1,1.26,11.99,2.88,1.32,-0.13,3,1.21,11.99,2.88,1.26
(주)티에스엠텍,066350,2011/12,7.12,11.3,2.69,14.87,3.74,2.76,,,,,,
(주)티에스엠텍,066350,2012/12,5.79,2.17,0.53,15.09,3.63,0.55,,,,,,
(주)티에스엠텍,066350,2013/12,-5,-31.66,-7.2,7.07,5.45,-7.76,,,,,,
(주)티에스엠텍,066350,2014/12,-5.95,-47.95,-8.19,3.5,3.97,-8.88,,,,,,
(주)티에스이,131290,2011/12,12.55,11.91,10.53,28.58,-1,14.15,13.32,14.06,10.68,29.38,0.19,12.19
(주)티에스이,131290,2012/12,1.79,2.42,2.19,20.03,-1.6,3.11,2.84,3.24,2.3,20.39,0.19,2.65
(주)티에스이,131290,2013/12,1,-0.77,-0.71,16.99,-0.8,-1,1.85,-0.4,-0.32,17.17,0.3,-0.37
(주)티에스이,131290,2014/12,4.15,4.34,3.91,16.96,-0.74,5.28,5.32,5.34,4.34,18.63,0.12,4.81
(주)티에스이,131290,2015/12,-1.53,0.69,0.63,13.85,-1.92,0.89,0.28,1.47,1.28,15.53,-0.53,1.41
(주)티에스이,131290,2016/12,-9.37,-10.36,-9.56,4.92,-0.79,-14.97,-6.62,-11.48,-7.21,9,-0.04,-7.97
(주)티에스이,131290,2017/12,11.04,10.31,9.46,28.48,-0.5,15.15,11.54,11.15,8.54,25.67,0.29,9.48
(주)티에스이,131290,2018/12,9.4,9.35,8.44,32.56,-0.67,12.79,6.81,8.91,5.88,24.5,-0.01,6.46
(주)티에스이,131290,2019/12,10.72,8.88,7.75,33.34,-0.64,11.52,8.38,10.33,6.49,27.22,-0.04,7.19
(주)티에스이,131290,2020/12,18.35,15.02,13.03,33.65,-0.38,19.15,15.13,15.1,10.42,28.78,-0.03,11.72
(주)티에스이,131290,2021/12,22.93,23.94,20.61,39.29,-0.52,28.54,16.24,20.56,12.85,31.8,0.01,14.12
(주)티에스트릴리온,284610,2015/12,,,,,,,,,,,,
(주)티에스트릴리온,284610,2016/12,,,,,,,,,,,,
(주)티에스트릴리온,284610,2017/12,,,,,,,,,,,,
(주)티에스트릴리온,284610,2018/12,11.19,24.33,8.35,64.2,0.1,8.58,11.96,25.98,9.05,64.35,0.1,9.24
(주)티에스트릴리온,317240,2019/12,,,,,,,,,,,,
(주)티에스트릴리온,284610,2019/12,14.49,27.63,9.87,62.62,0.63,10.18,15.81,29.02,10.59,62.04,0.61,10.71
(주)티에스트릴리온,317240,2020/12,8.34,-12.68,-6.2,60.57,0.64,-6.45,8.88,-10.94,-5.47,59.92,0.62,-5.54
(주)티에스트릴리온,317240,2021/12,-9.62,-43.51,-13.96,54.72,2.99,-14.65,-14.33,-34.99,-12.8,49.09,2.85,-13.19
(주)티에프이,425420,2013/12,,,,,,,,,,,,
(주)티에프이,425420,2014/12,,,,,,,,,,,,
(주)티에프이,425420,2015/12,,,,,,,,,,,,
(주)티에프이,425420,2016/12,,,,,,,,,,,,
(주)티에프이,425420,2017/12,,,,,,,,,,,,
(주)티에프이,425420,2018/12,,,,,,,,,,,,
(주)티에프이,425420,2019/12,,,,,,,,,,,,
(주)티에프이,425420,2020/12,,,,,,,,,,,,
(주)티에프이,425420,2021/12,18.48,28.89,17.63,27.8,0.21,24.07,19.8,32.71,17.9,31.38,0.26,20.56
(주)티엘비,356860,2011/12,,,,,,,,,,,,
(주)티엘비,356860,2012/12,,,,,,,,,,,,
(주)티엘비,356860,2013/12,,,,,,,,,,,,
(주)티엘비,356860,2014/12,,,,,,,,,,,,
(주)티엘비,356860,2015/12,,,,,,,,,,,,
(주)티엘비,356860,2016/12,,,,,,,,,,,,
(주)티엘비,356860,2017/12,,,,,,,,,,,,
(주)티엘비,356860,2018/12,,,,,,,,,,,,
(주)티엘비,356860,2019/12,,,,,,,,,,,,
(주)티엘비,356860,2020/12,15.75,24.24,12.4,12.64,0.26,13.34,16.02,24.52,12.49,12.98,0.26,13.43
(주)티엘비,356860,2021/12,11.27,16.22,10.55,12.59,0.04,12.18,10.7,14.91,9.93,12.95,0.04,12.3
(주)티엘아이,062860,2011/12,-6.19,-2.02,-1.71,21.36,-2.28,-2.34,-0.21,-3.65,-1.05,20.6,2.63,-1.24
(주)티엘아이,062860,2012/12,5.65,-3.79,-3.15,27.4,-2.02,-4.68,6.23,4.76,3.64,21.11,0.75,4.16
(주)티엘아이,062860,2013/12,3.74,2.01,1.75,30.58,-0.99,2.34,-2.65,-4.79,-5.81,14.22,0.54,-6.4
(주)티엘아이,062860,2014/12,6.35,4.14,3.71,31.77,-0.62,5.01,3.69,1.39,-0.75,23.59,0.8,-0.82
(주)티엘아이,062860,2015/12,4.94,3.31,2.94,27.94,-0.47,4.05,1.5,1.28,-1.39,20.77,0.98,-1.51
(주)티엘아이,062860,2016/12,-1.7,0.72,0.65,25.08,-7.36,0.83,-0.68,-0.99,-0.31,28.95,-0.89,-0.34
(주)티엘아이,062860,2017/12,-4.07,-13.92,-12.6,22.63,-0.89,-14.71,-3.56,-3.84,-3.22,26.19,-1.01,-3.58
(주)티엘아이,062860,2018/12,-22.26,-27.76,-24.65,0.36,-0.68,-28.4,-20.9,-26.55,-22.75,5.56,-0.93,-26.06
(주)티엘아이,062860,2019/12,2.04,3.18,2.88,21.16,-0.78,3.6,0.32,2,1.38,26.03,-0.97,1.7
(주)티엘아이,062860,2020/12,-6.51,-6.41,-5.86,21.55,-0.58,-7.9,-10.28,-9.02,-9.6,24.68,-0.64,-12.8
(주)티엘아이,062860,2021/12,-3.94,-2.49,-2.27,26.72,-0.47,-2.84,-8.55,-6.47,-6.31,29.25,-0.4,-7.81
(주)티움바이오,321550,2018/12,,,,,,,,,,,,
(주)티움바이오,321550,2019/12,-8.58,-7.67,-7.59,0,-84.96,-7.59,,,,,,
(주)티움바이오,321550,2020/12,-12.6,-13.85,-13.58,0,-112.54,-14.49,-15.59,-14.69,-14.2,0,-111.89,-16.17
(주)티움바이오,321550,2021/12,-20.85,-37.08,-32.71,0,0,-55.38,-32.85,-37.2,-32.4,0,-705.81,-49.83
(주)티케이케미칼,104480,2011/12,5.65,12.75,3.48,7.02,0.3,3.77,3.96,26.99,6.79,6.64,0.01,7.78
(주)티케이케미칼,104480,2012/12,-2.82,-14.67,-5.87,2.64,0.68,-6.72,,,,,,
(주)티케이케미칼,104480,2013/12,0.06,6,2.31,3.37,0.72,3.04,,,,,,
(주)티케이케미칼,104480,2014/12,0.78,5.42,2.02,4.34,1.23,2.91,,,,,,
(주)티케이케미칼,104480,2015/12,1.61,5.44,2.18,5.52,0.93,3.47,,,,,,
(주)티케이케미칼,104480,2016/12,1.15,3.2,1.3,5.44,0.9,2.22,,,,,,
(주)티케이케미칼,104480,2017/12,1.49,8.08,3.17,5.65,1.08,5.26,,,,,,
(주)티케이케미칼,104480,2018/12,8.29,11.04,4.3,9.91,1,7.31,,,,,,
(주)티케이케미칼,104480,2019/12,1.5,3.57,1.4,6.05,1.21,2.52,1.42,3.49,1.4,6,1.2,2.57
(주)티케이케미칼,104480,2020/12,-2.88,-0.5,-0.2,2.54,1.8,-0.4,-3.06,-0.5,-0.2,2.39,1.71,-0.38
(주)티케이케미칼,104480,2021/12,7.33,75.04,38.5,13.7,0.93,103.29,7.28,75.04,38.39,13.46,0.91,99.22
(주)티플랙스,081150,2011/12,9.01,10.16,4.57,8.62,1.53,4.85,9.03,10.24,4.61,8.7,1.14,4.83
(주)티플랙스,081150,2012/12,3.94,4.73,1.92,6.21,1.09,2.41,4.19,5.03,2.16,6.89,1.03,2.64
(주)티플랙스,081150,2013/12,2.96,1.12,0.43,6.48,0.8,0.54,2.94,1.11,0.46,7.05,0.79,0.57
(주)티플랙스,081150,2014/12,3.48,1.31,0.54,8.16,1.87,0.59,3.44,2.6,1.26,9.06,1.79,1.34
(주)티플랙스,081150,2015/12,3.53,2.57,1.31,8.26,1.65,1.36,2.42,1.82,0.65,9.11,1.59,0.66
(주)티플랙스,081150,2016/12,3,1.93,1.09,8.69,1.11,1.12,,,,,,
(주)티플랙스,081150,2017/12,2.9,3.62,2.17,7.51,0.82,2.19,,,,,,
(주)티플랙스,081150,2018/12,2.62,2.54,1.57,7.17,0.92,1.58,,,,,,
(주)티플랙스,081150,2019/12,2.76,2.44,1.56,6.98,0.85,1.57,,,,,,
(주)티플랙스,081150,2020/12,3.18,3.81,2.52,7.33,0.49,2.54,,,,,,
(주)티플랙스,081150,2021/12,9.39,8.47,5.82,12.15,0.3,6.68,,,,,,
(주)티피씨,130740,2011/12,8.88,10.04,7.15,17.66,-0.29,7.4,,,,,,
(주)티피씨,130740,2012/12,5.35,9.87,7.47,15.52,-0.92,8.38,,,,,,
(주)티피씨,130740,2013/12,2.96,3.84,2.86,12.76,-1.16,3.48,,,,,,
(주)티피씨,130740,2014/12,3.57,7.61,5.62,13.58,-1.11,6.92,,,,,,
(주)티피씨,130740,2015/12,5.49,8.88,6.7,16.01,-0.98,8.48,,,,,,
(주)티피씨,130740,2016/12,5.54,9.33,6.61,17.86,-0.16,9.44,4.69,8.95,5.76,17.06,-0.22,7
(주)티피씨,130740,2017/12,1.8,3.26,2.04,14.78,-0.01,3.82,1.48,2.8,1.71,13.71,-0.03,2.43
(주)티피씨,130740,2018/12,1.33,0.9,0.53,14.34,1.67,1.13,0.98,4.63,1.98,18.1,1.57,2.46
(주)티피씨,130740,2019/12,1.57,1.06,0.66,14.42,2.93,1.38,0.41,-3.81,-2.17,18.86,2.09,-2.3
(주)티피씨,130740,2020/12,-0.16,0.69,0.47,10.65,2.59,0.97,0.63,3.82,1.56,20.35,1.55,1.67
(주)티피씨,130740,2021/12,2.52,0.75,0.53,15.49,0.84,0.89,0.38,-2.76,-1.83,19.1,0.49,-1.96
(주)티피씨메카트로닉스,048770,2011/06,17.06,28.64,13.05,25.26,0,16.74,13.87,27.48,10.61,28.16,0,10.97
(주)티피씨메카트로닉스,048770,2012/06,5.63,9.65,4.38,23.23,0,5.81,3.97,6.55,1.62,25.56,0,1.73
(주)티피씨메카트로닉스,048770,2013/06,4.55,8.16,3.49,21.55,0,4.5,3.55,7.35,2.61,23.21,0,2.79
(주)티피씨메카트로닉스,048770,2014/12,0.93,4.92,1.98,20.78,1.15,2.33,1.09,7.81,2.79,22.34,1.35,2.86
(주)티피씨메카트로닉스,048770,2015/12,1.7,2.29,0.91,19.2,1.09,1.08,1.85,4.15,1.54,21.62,1.2,1.6
(주)티피씨메카트로닉스,048770,2016/12,-3.74,-28.44,-8.45,13.54,1.18,-10.01,-2.14,-19.14,-4.98,15.66,1.31,-5.19
(주)티피씨메카트로닉스,048770,2017/12,5.8,17.29,4.29,19.53,0.98,4.96,5.92,18.5,4.47,20.51,1.11,4.62
(주)티피씨메카트로닉스,048770,2018/12,2.79,12.54,3.61,18.85,1.46,4.12,3.04,14.45,4,17.94,1.48,4.15
(주)티피씨메카트로닉스,048770,2019/12,0.04,-9.05,-2.51,16.64,2.3,-2.92,0.16,-14.31,-3.68,16.06,2.04,-3.86
(주)티피씨메카트로닉스,048770,2020/12,1.91,13.19,3.95,18.95,1.94,4.77,1.83,13.85,3.88,20.04,1.93,4.16
(주)티피씨메카트로닉스,048770,2021/12,1.5,4.73,1.62,19.22,1.74,2,1.93,5.73,1.88,20.11,1.68,2.05
(주)파나진,046210,2011/12,1.4,-8.7,-3.74,10.83,2.87,-3.77,-0.76,-9.99,-3.75,6.39,3.06,-3.78
(주)파나진,046210,2012/12,-12.68,-58.43,-21.85,2.75,5.01,-22.16,,,,,,
(주)파나진,046210,2013/12,-14.06,-53.43,-18.84,57.56,25.7,-20.85,,,,,,
(주)파나진,046210,2014/12,-3.81,-24.65,-8.87,57.67,21.81,-10.68,,,,,,
(주)파나진,046210,2015/12,0.63,-7.08,-2.52,68.78,20.39,-2.74,,,,,,
(주)파나진,046210,2016/12,-2.55,-10.38,-5.31,63.63,12.9,-5.31,,,,,,
(주)파나진,046210,2017/12,-8.17,-29.21,-20.21,58.43,0.64,-20.22,,,,,,
(주)파나진,046210,2018/12,-4.8,-20.57,-14.74,57.21,-1.9,-15.16,,,,,,
(주)파나진,046210,2019/12,-2.65,19.2,15.28,64.18,-2.48,16.88,,,,,,
(주)파나진,046210,2020/12,21.01,21.72,20.06,66.91,-1.25,21.53,,,,,,
(주)파나진,046210,2021/12,14.08,18.09,16.8,68.11,-0.97,17.14,,,,,,
(주)파라다이스,034230,2011/12,7.25,4.26,3.35,25.05,-1.49,5.46,7.71,5.9,4.51,26.42,-1.69,6.98
(주)파라다이스,034230,2012/12,8.48,10.15,7.83,24.17,-1.52,13.67,10.09,12.54,8.97,26.15,-0.78,11.77
(주)파라다이스,034230,2013/12,12.88,13.44,10.33,29.28,-1.04,20.11,11.86,14.84,9.5,29.53,-0.87,11.3
(주)파라다이스,034230,2014/12,4.9,9.97,7.71,20.81,-1.75,15.08,5.58,11.07,7.47,21.31,-1.35,8.67
(주)파라다이스,034230,2015/12,2.92,6.62,5.27,19.08,-2.25,10.19,3.24,6.42,4,19.93,-1.51,4.92
(주)파라다이스,034230,2016/12,4.67,5.13,4.17,20.28,-0.48,8.16,3.06,5.33,2.68,19.92,-0.87,3.95
(주)파라다이스,034230,2017/12,-0.2,0.77,0.61,10.29,-0.07,1.24,-1.26,-1.86,-1.68,10.53,2.83,-2.31
(주)파라다이스,034230,2018/12,1.14,0.8,0.6,13.45,0.49,1.18,0.09,-1.86,-1.58,9.98,3.69,-1.81
(주)파라다이스,034230,2019/12,1.15,1.96,1.31,13.1,1.87,2.36,1.57,1.19,0.2,14.25,4.88,0.22
(주)파라다이스,034230,2020/12,-1.06,-9.18,-5.48,7.09,4.97,-9.03,-2.54,-9.8,-4.92,-5.1,11.08,-5.31
(주)파라다이스,034230,2021/12,-1.07,-12.44,-6.9,5.51,9.86,-10.78,-1.63,-4.42,-2.32,-0.05,14.48,-2.49
(주)파라텍,033540,2011/12,7.09,8.34,5.63,9.43,-0.61,5.86,7.59,8.35,5.81,10.36,-0.45,5.89
(주)파라텍,033540,2012/12,0.12,0.25,0.19,8.31,-0.49,0.19,0.89,0.62,0.68,9.88,-0.48,0.69
(주)파라텍,033540,2013/12,5.97,6.47,4.76,10.18,-0.26,4.93,6.85,6.85,5.21,11.76,-0.26,5.27
(주)파라텍,033540,2014/12,6.63,7.68,5.54,8.74,-0.14,5.89,6.91,7.84,5.46,9.95,-0.14,6.18
(주)파라텍,033540,2015/12,4.73,5.1,3.69,8.12,-0.15,3.98,4.33,3.93,2.65,8.35,-0.15,3.07
(주)파라텍,033540,2016/12,4.67,5.17,3.1,7.36,-0.17,3.27,4.48,4.79,2.81,7.47,-0.16,2.98
(주)파라텍,033540,2017/12,6.66,15.39,8.48,8.12,-0.12,8.91,6.64,15.3,8.41,8.25,-0.12,8.88
(주)파라텍,033540,2018/12,-0.07,0.46,0.26,5.76,0,0.28,-0.09,0.4,0.17,5.9,0,0.18
(주)파라텍,033540,2019/12,-27.17,-42.65,-21.64,-20.45,0.2,-27.16,-27.34,-42.64,-21.86,-20.23,0.21,-27.44
(주)파라텍,033540,2020/12,3.86,15.29,7.5,14.43,-0.03,10.12,3.38,15.01,7.05,14.57,0,9.48
(주)파라텍,033540,2021/12,0.51,2.47,1.45,10.31,0.37,1.72,-0.37,1.21,0.49,10.21,0.44,0.56
(주)파루,043200,2011/12,-30.89,-76.21,-34.1,-14.58,7.83,-39.44,-29.33,-75.18,-32.58,-12.44,8.07,-35.95
(주)파루,043200,2012/12,-9.7,-41.91,-14.98,10.64,4.64,-17.81,-8.79,-40.58,-14.17,11.55,4.75,-15.73
(주)파루,043200,2013/12,1.74,-16.38,-5.24,20.45,4.77,-6.05,2.25,-16.64,-5.26,21.38,4.82,-5.72
(주)파루,043200,2014/12,5.69,2.97,1.1,30.36,3.29,1.23,5.88,0.8,0.29,30.81,3.32,0.31
